Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Price,Discount,Profit,Actual Return,Return_Reason,Return_Status,Return_Type,Refund_Amount,Order_Date,Return_Date,Return_Delay_Days,Return_Flag,Predicted_Return,Predicted_Return_Probabilty,Return_Risk,probabilty in %,Discount in % 
8993,CA-2017-159100,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,9.264,0.2,4.4004,No,N/A,No,N/A,0,26-03-2023,0,0,0,0,0.3694299,Low,36.94298998,20
8994,CA-2017-159100,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,267.894,0.4,-968.8833,No,N/A,No,N/A,0,26-05-2023,0,0,0,0,0.297451035,Low,29.74510351,40
8995,CA-2014-109043,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,18.272,0.2,29.692,No,N/A,No,N/A,0,22-05-2023,0,0,0,1,0.515008091,Medium,51.50080913,20
8996,CA-2014-109043,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,30.448,0.2,17.127,No,N/A,No,N/A,0,19-09-2023,0,0,0,1,0.547388021,Medium,54.73880209,20
8997,US-2017-116491,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,17.592,0.2,12.3144,No,N/A,No,N/A,0,25-04-2023,0,0,0,0,0.390662086,Low,39.06620864,20
8998,CA-2017-122763,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,28.352,0.2,19.1376,Yes,Got in better price,Received,Exchange,56.704,31-08-2023,07-09-2023,7,1,0,0.477453284,Medium,47.7453284,20
8999,CA-2017-122763,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,39.152,0.2,102.774,No,N/A,No,N/A,0,18-01-2023,0,0,0,0,0.456289855,Medium,45.62898547,20
9000,CA-2017-137785,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,91.686,0.3,-124.431,No,N/A,No,N/A,0,22-08-2023,0,0,0,0,0.447071701,Medium,44.70717005,30
9001,CA-2014-133389,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,2.742,0.7,-6.0324,No,N/A,No,N/A,0,21-02-2023,0,0,0,0,0.452945916,Medium,45.29459165,70
9002,CA-2014-103807,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,5.95,0,0.833,No,N/A,No,N/A,0,23-12-2023,0,0,0,0,0.176002015,Low,17.60020154,0
9003,CA-2014-103807,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,5.08,0,7.1628,Yes,Changed mind,Rejected,Exchange,15.24,20-04-2023,27-04-2023,7,1,0,0.399777109,Low,39.97771093,0
9004,CA-2015-102855,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,39.99,0,26.3934,No,N/A,No,N/A,0,23-03-2023,0,0,0,1,0.527322328,Medium,52.73223283,0
9005,CA-2015-102855,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,2.98,0,6.4368,Yes,Changed mind,Picked,Refund Only,23.84,08-01-2023,22-01-2023,14,1,1,0.501202274,Medium,50.12022739,0
9006,CA-2017-107825,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,15.42,0,24.9804,Yes,Product mismatch,Rejected,Exchange,92.52,20-12-2023,30-12-2023,10,1,1,0.505231782,Medium,50.52317816,0
9007,CA-2017-107825,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,37.76,0,10.5728,No,N/A,No,N/A,0,19-02-2023,0,0,0,0,0.33436985,Low,33.43698504,0
9008,CA-2017-107825,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,3.69,0,3.4686,No,N/A,No,N/A,0,07-03-2023,0,0,0,0,0.320951787,Low,32.09517869,0
9009,CA-2017-107825,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,2.91,0,2.7354,No,N/A,No,N/A,0,15-02-2023,0,0,0,0,0.263502553,Low,26.35025529,0
9010,CA-2017-106047,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,3.816,0.2,1.1925,No,N/A,No,N/A,0,26-05-2023,0,0,0,0,0.250156499,Low,25.01564993,20
9011,CA-2017-127803,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,6.54,0,12.8184,No,N/A,No,N/A,0,16-02-2023,0,0,0,0,0.374509781,Low,37.4509781,0
9012,CA-2015-137071,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,50.4,0.2,21.42,No,N/A,No,N/A,0,08-09-2023,0,0,0,0,0.389575823,Low,38.95758232,20
9013,CA-2016-121447,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,19.4,0,66.542,No,N/A,No,N/A,0,21-08-2023,0,0,0,0,0.402415426,Medium,40.24154261,0
9014,CA-2017-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,2.78,0,3.753,No,N/A,No,N/A,0,02-06-2023,0,0,0,0,0.344556305,Low,34.45563052,0
9015,CA-2017-143084,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,3.88,0,9.312,No,N/A,No,N/A,0,27-09-2023,0,0,0,0,0.39020606,Low,39.02060604,0
9016,CA-2016-131639,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,6.744,0.2,4.3836,No,N/A,No,N/A,0,24-01-2023,0,0,0,0,0.458200009,Medium,45.82000089,20
9017,CA-2016-131639,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,11.416,0.2,3.8529,No,N/A,No,N/A,0,26-08-2023,0,0,0,0,0.260730382,Low,26.07303815,20
9018,CA-2016-161361,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,5.88,0,8.6436,No,N/A,No,N/A,0,11-09-2023,0,0,0,1,0.529014203,Medium,52.9014203,0
9019,CA-2016-161361,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.68,0.2,5.538,No,N/A,No,N/A,0,14-03-2023,0,0,0,0,0.473607494,Medium,47.36074943,20
9020,CA-2014-100706,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,49.99,0,7.9984,No,N/A,No,N/A,0,14-12-2023,0,0,0,0,0.446612697,Medium,44.66126973,0
9021,CA-2014-100706,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,4.91,0,9.7218,No,N/A,No,N/A,0,06-10-2023,0,0,0,0,0.452309978,Medium,45.23099778,0
9022,CA-2015-129525,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,12.84,0.7,-116.844,No,N/A,No,N/A,0,05-05-2023,0,0,0,0,0.364663269,Low,36.46632688,70
9023,US-2016-141880,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,32.776,0.2,9.8328,Yes,Packaging is not good,Received,Refund Only,98.328,12-01-2023,24-01-2023,12,1,1,0.538638575,Medium,53.8638575,20
9024,CA-2015-165799,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,117.882,0.1,1.3098,No,N/A,No,N/A,0,15-11-2023,0,0,0,0,0.291788037,Low,29.17880372,10
9025,CA-2016-102127,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,6.99,0,9.0171,Yes,Product Quality is poor,Pending,Exchange,20.97,24-02-2023,04-03-2023,8,1,0,0.437978959,Medium,43.79789589,0
9026,CA-2016-102127,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,34.99,0,9.7972,No,N/A,No,N/A,0,01-08-2023,0,0,0,0,0.470489239,Medium,47.0489239,0
9027,CA-2016-102127,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.58,0,12.8316,No,N/A,No,N/A,0,11-09-2023,0,0,0,1,0.494296243,Medium,49.42962425,0
9028,US-2016-152415,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,4.94,0,6.2244,No,N/A,No,N/A,0,20-10-2023,0,0,0,0,0.380069143,Low,38.00691432,0
9029,US-2016-152415,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,63.94,0,61.3824,No,N/A,No,N/A,0,25-11-2023,0,0,0,1,0.489035,Medium,48.90349995,0
9030,CA-2014-138198,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,6.952,0.2,4.5188,No,N/A,No,N/A,0,25-07-2023,0,0,0,0,0.472013551,Medium,47.2013551,20
9031,CA-2017-128041,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,78.65,0,103.818,No,N/A,No,N/A,0,01-11-2023,0,0,0,0,0.381073912,Low,38.10739124,0
9032,CA-2017-128041,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,70.89,0,45.3696,No,N/A,No,N/A,0,06-01-2023,0,0,0,0,0.411841541,Medium,41.1841541,0
9033,CA-2017-105823,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,243.98,0,146.388,No,N/A,No,N/A,0,23-12-2023,0,0,0,0,0.428319905,Medium,42.83199051,0
9034,CA-2014-152268,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,896.99,0,843.1706,No,N/A,No,N/A,0,14-07-2023,0,0,0,0,0.276666253,Low,27.66662532,0
9035,CA-2015-148873,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.748,0.8,-4.488,No,N/A,No,N/A,0,27-02-2023,0,0,0,1,0.490915885,Medium,49.09158848,80
9036,CA-2015-148873,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,27.192,0.2,2.7192,No,N/A,No,N/A,0,23-03-2023,0,0,0,0,0.475866869,Medium,47.58668692,20
9037,CA-2015-166492,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,6.48,0,12.4416,No,N/A,No,N/A,0,17-05-2023,0,0,0,1,0.503095395,Medium,50.30953953,0
9038,CA-2015-166492,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,11.29,0,5.8708,No,N/A,No,N/A,0,28-02-2023,0,0,0,0,0.458231196,Medium,45.82311964,0
9039,CA-2017-157420,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,18.392,0.2,-12.4146,No,N/A,No,N/A,0,01-03-2023,0,0,0,0,0.363786665,Low,36.37866652,20
9040,CA-2016-117121,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,760.98,0,4946.37,No,N/A,No,N/A,0,08-06-2023,0,0,0,0,0.247170249,Low,24.71702489,0
9041,CA-2014-138177,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,73.915,0.5,-45.8273,No,N/A,No,N/A,0,27-11-2023,0,0,0,0,0.272987793,Low,27.29877926,50
9042,CA-2014-114335,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,84.272,0.2,16.8544,No,N/A,No,N/A,0,29-05-2023,0,0,0,1,0.524591119,Medium,52.45911192,20
9043,CA-2015-168760,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,20.48,0,16.5888,No,N/A,No,N/A,0,27-11-2023,0,0,0,0,0.449775434,Medium,44.97754337,0
9044,CA-2016-168830,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,159.99,0,163.1898,Yes,Packaging is not good,Received,Exchange,479.97,27-02-2023,08-03-2023,9,1,1,0.499814748,Medium,49.98147481,0
9045,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,2.992,0.2,2.244,Yes,Damaged product,Pending,Exchange,5.984,05-03-2023,16-03-2023,11,1,0,0.360509451,Low,36.05094513,20
9046,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,37.99,0,45.588,No,N/A,No,N/A,0,30-05-2023,0,0,0,0,0.471591205,Medium,47.15912055,0
9047,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,29.99,0,31.4895,No,N/A,No,N/A,0,21-06-2023,0,0,0,0,0.466532481,Medium,46.65324811,0
9048,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,5.99,0,8.6855,No,N/A,No,N/A,0,20-12-2023,0,0,0,0,0.420476463,Medium,42.04764633,0
9049,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,14.8,0,22.2,No,N/A,No,N/A,0,25-05-2023,0,0,0,0,0.475204948,Medium,47.52049482,0
9050,CA-2014-124513,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,22.01,0,17.1678,No,N/A,No,N/A,0,13-11-2023,0,0,0,1,0.488087701,Medium,48.80877006,0
9051,CA-2015-165554,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,5.43,0,5.3214,Yes,Expectation not fulfilled,Approved,Exchange,10.86,11-01-2023,21-01-2023,10,1,0,0.403885843,Medium,40.38858425,0
9052,CA-2014-141838,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,1.68,0,0.84,No,N/A,No,N/A,0,10-09-2023,0,0,0,0,0.208295255,Low,20.82952552,0
9053,CA-2014-141838,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,6.984,0.2,9.4284,No,N/A,No,N/A,0,18-01-2023,0,0,0,1,0.502014459,Medium,50.20144587,20
9054,CA-2014-141838,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,14.392,0.2,2.8784,No,N/A,No,N/A,0,03-04-2023,0,0,0,0,0.276658635,Low,27.66586351,20
9055,CA-2017-117009,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,10.98,0,6.1488,No,N/A,No,N/A,0,01-11-2023,0,0,0,0,0.424410928,Medium,42.44109284,0
9056,CA-2015-128993,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,10.99,0,8.5722,Yes,Product Quality is poor,Approved,Exchange,21.98,10-10-2023,17-10-2023,7,1,1,0.509189354,Medium,50.91893542,0
9057,CA-2015-160227,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,238.302,0.1,553.3902,No,N/A,No,N/A,0,03-08-2023,0,0,0,0,0.375487412,Low,37.54874123,10
9058,CA-2015-149097,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,10.68,0,23.9232,No,N/A,No,N/A,0,11-12-2023,0,0,0,1,0.519151488,Medium,51.91514877,0
9059,CA-2015-149097,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,121.592,0.2,27.3582,Yes,Packaging is not good,Approved,Refund Only,364.776,26-04-2023,03-05-2023,7,1,1,0.50053878,Medium,50.05387803,20
9060,CA-2016-132304,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,159.31,0,334.551,Yes,Changed mind,Approved,Exchange,1115.17,21-08-2023,23-08-2023,2,1,1,0.616170015,Medium,61.6170015,0
9061,CA-2015-136420,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4,22.424,0.2,33.636,No,N/A,No,N/A,0,24-08-2023,0,0,0,1,0.545773467,Medium,54.57734666,20
9062,CA-2015-136420,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4,12.53,0,23.5564,No,N/A,No,N/A,0,30-06-2023,0,0,0,0,0.469399424,Medium,46.93994237,0
9063,CA-2016-101623,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,6.08,0,18.24,No,N/A,No,N/A,0,15-06-2023,0,0,0,0,0.439324354,Medium,43.93243544,0
9064,US-2014-151015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,13,24.784,0.2,100.685,No,N/A,No,N/A,0,24-01-2023,0,0,0,0,0.412031221,Medium,41.20312207,20
